x,y,R,G,B,date,time,filename,watershed,temperature,class,year,week,month,season_autumn,season_spring,season_winter,temp_F
1200,1528,166,155,198,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1207,1531,164,151,194,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1630,1462,222,211,241,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1642,1463,234,224,251,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1654,1464,227,214,242,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1666,1465,224,211,239,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1719,1400,211,197,232,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1723,1397,210,196,231,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1727,1394,208,192,228,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1731,1391,207,193,229,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1735,1388,207,193,228,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1739,1385,208,194,230,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1743,1382,210,196,232,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1747,1379,209,195,231,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1512,1464,254,247,255,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1520,1469,253,243,254,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1384,1434,227,214,240,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1389,1426,233,220,246,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1393,1451,223,212,242,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1398,1443,222,209,235,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1403,1435,239,227,251,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1408,1427,237,224,250,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1412,1452,235,222,248,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1746,1482,199,185,221,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1755,1468,197,185,221,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1763,1473,196,184,222,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,snow_o,2019,1,1,False,False,True,26
1232,1362,30,22,35,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,open_water_dark,2019,1,1,False,False,True,26
1240,1343,52,42,53,2019-01-02,2024-09-11 11:59:44,Hbwtr_w6_20190102_115944.JPG,w6,26F,open_water_dark,2019,1,1,False,False,True,26
1095,1485,181,175,213,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1099,1509,171,163,202,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1104,1504,173,165,206,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1109,1499,181,173,212,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1114,1494,184,176,215,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1119,1489,182,174,215,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1209,1427,198,190,229,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1214,1437,200,190,227,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1220,1421,196,188,227,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1225,1431,198,191,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1230,1441,195,187,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1236,1425,198,192,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1307,1346,193,182,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1314,1346,193,182,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1321,1346,193,182,222,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1241,1538,196,190,228,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1245,1550,196,185,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1250,1530,199,191,228,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1254,1542,196,188,227,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1258,1554,193,185,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1263,1534,195,188,229,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1267,1546,195,187,228,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1272,1526,201,193,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1351,1436,201,193,234,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1355,1432,202,195,236,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1359,1428,208,200,239,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1363,1424,199,191,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1366,1456,204,193,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1370,1452,203,192,234,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1374,1448,203,195,236,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1415,1288,199,192,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1421,1290,199,192,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1427,1292,202,194,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1433,1294,204,196,235,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1439,1296,204,193,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1445,1298,199,191,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1517,1411,206,195,235,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1521,1411,201,193,232,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1525,1411,203,195,234,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1529,1411,201,193,232,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1533,1411,205,194,234,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1537,1411,202,194,233,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1541,1411,201,193,232,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1457,1559,199,189,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1462,1574,199,193,231,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1468,1564,194,186,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1474,1554,198,192,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1479,1569,195,187,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1085,1347,36,25,42,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1092,1354,34,23,40,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1100,1342,34,26,41,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1107,1349,38,29,46,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1114,1356,38,27,43,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
977,1429,39,26,43,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
983,1413,38,30,43,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
988,1423,36,23,41,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
994,1407,43,26,44,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
999,1417,46,32,49,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
981,1537,16,13,32,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
988,1537,17,14,35,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1010,1685,17,13,28,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1017,1685,17,13,30,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1024,1685,25,18,34,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1031,1685,19,12,30,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1023,1338,43,29,42,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1028,1348,43,29,42,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1033,1358,43,31,45,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1039,1342,42,30,42,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
946,1332,55,37,49,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
951,1327,39,22,40,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
956,1322,45,32,49,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
960,1346,52,36,47,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,open_water_dark,2019,1,1,False,False,True,35
1576,1480,195,184,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1580,1480,194,186,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1584,1480,199,191,230,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1642,1338,196,188,227,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1648,1346,199,188,228,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1654,1354,196,186,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1661,1340,197,186,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1667,1348,194,188,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1737,1428,192,184,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1744,1435,193,185,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1752,1423,196,185,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1759,1430,194,186,225,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1766,1437,193,185,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1675,1495,193,185,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1680,1490,192,184,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1685,1485,189,183,221,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1689,1509,189,181,222,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1694,1504,192,182,219,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1856,1433,191,183,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1862,1417,198,186,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1867,1427,198,186,226,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1872,1437,196,186,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1766,1479,193,183,220,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1771,1489,190,182,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1777,1473,193,182,222,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1782,1483,193,183,220,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1787,1493,195,184,224,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1793,1477,194,183,223,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
1798,1487,197,184,227,2019-01-03,2024-09-11 11:59:41,Hbwtr_w6_20190103_115941.JPG,w6,35F,snow_o,2019,1,1,False,False,True,35
974,1368,57,38,44,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
982,1375,48,31,37,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
990,1382,50,33,41,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1065,1355,56,32,45,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1070,1363,54,36,48,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1075,1371,46,29,39,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1081,1352,51,34,42,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1086,1360,57,37,48,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1154,1346,60,40,52,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1159,1339,64,44,55,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1163,1362,54,34,46,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1168,1355,53,35,51,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
999,1438,47,31,42,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1006,1420,47,30,38,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1012,1425,48,30,42,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1078,1415,55,35,46,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1083,1413,59,39,50,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1088,1411,57,36,45,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1093,1409,55,32,40,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1098,1407,62,41,48,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1103,1405,54,34,43,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
980,1516,18,12,26,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
985,1499,20,13,29,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
989,1514,18,12,26,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
994,1497,20,13,29,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
998,1512,19,13,27,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
961,1581,22,13,30,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
966,1579,18,10,25,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
971,1577,21,13,26,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
975,1604,18,12,24,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
980,1602,17,11,23,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
985,1600,12,9,20,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1022,1669,21,13,26,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1027,1677,20,14,24,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1032,1685,16,10,24,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1038,1666,25,19,33,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,open_water_dark,2019,2,1,False,False,True,21
1148,1540,204,193,223,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1155,1529,210,196,229,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1161,1540,207,196,228,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1168,1529,206,195,225,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1262,1469,210,198,234,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1267,1467,213,199,235,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1272,1465,214,200,235,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1277,1463,216,202,237,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1281,1490,213,201,237,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
1286,1488,215,204,238,2019-01-07,2024-09-11 11:59:28,Hbwtr_w6_20190107_115928.JPG,w6,21F,snow_o,2019,2,1,False,False,True,21
